price,type,bathroom,size,location
53000.0,Apartment,2.0,990.0,"Cornich road, Corniche Deira, Deira, Dubai"
75000.0,Apartment,2.0,1007.0,"Ubora Tower 1, Ubora Towers, Business Bay, Dubai"
165000.0,Apartment,4.0,2028.0,"Rimal 6, Rimal, Jumeirah Beach Residence, Dubai"
110000.0,Apartment,2.0,960.0,"Elite Residence, Dubai Marina, Dubai"
104000.0,Apartment,3.0,1538.0,"Manazel Al Barsha, Al Barsha 1, Al Barsha, Dubai"
64978.0,Apartment,2.0,869.0,"Hamilton Tower, Business Bay, Dubai"
110000.0,Townhouse,4.0,2147.0,"Sama Townhouses, Town Square, Dubai"
40000.0,Apartment,2.0,696.0,"Al Ramth 05, Al Ramth, Remraam, Dubai"
58000.0,Apartment,2.0,804.0,"Golf Promenade 2B, Golf Promenade, DAMAC Hills, Dubai"
110000.0,Townhouse,3.0,2200.0,"Sama Townhouses, Town Square, Dubai"
66000.0,Apartment,1.0,485.0,"UNA Apartments, Town Square, Dubai"
84999.0,Apartment,2.0,806.0,"Sobha Creek Vistas, Sobha Hartland, Mohammed Bin Rashid City, Dubai"
99900.0,Apartment,2.0,928.0,"Tower D, DAMAC Towers by Paramount, Business Bay, Dubai"
32000.0,Apartment,1.0,399.0,"Starz by Danube, Al Furjan, Dubai"
130000.0,Villa,5.0,3100.0,"Janusia, The Roots DAMAC Hills 2, Dubai"
58000.0,Apartment,1.0,450.0,"DAMAC Maison Privé, Business Bay, Dubai"
130000.0,Apartment,3.0,1420.0,"Al Naseem Residences B, Al Bandar, Al Raha Beach, Abu Dhabi"
190000.0,Apartment,3.0,1671.0,"Standpoint Tower 1, Standpoint Towers, Downtown Dubai, Dubai"
70000.0,Apartment,1.0,734.0,"Central Park Residential Tower, Central Park Tower, DIFC, Dubai"
30000.0,Apartment,1.0,443.0,"Celestia, Dubai South (Dubai World Central), Dubai"
125000.0,Townhouse,4.0,2597.0,"Amaranta 2, Villanova, Dubai Land, Dubai"
110000.0,Apartment,2.0,948.0,"The Residences 3, The Residences, Downtown Dubai, Dubai"
119999.0,Apartment,3.0,1620.0,"Park Gate Residences, Al Kifaf, Dubai"
90000.0,Apartment,1.0,744.0,"Al Hallawi, Shoreline Apartments, Palm Jumeirah, Dubai"
62000.0,Apartment,2.0,811.0,"Lake View Tower, Lake Almas West, Jumeirah Lake Towers, Dubai"
30000.0,Apartment,1.0,615.0,"Mazaya 20, Queue Point, Dubai Land, Dubai"
165000.0,Apartment,2.0,1078.0,"Park Heights 2, Park Heights, Dubai Hills Estate, Dubai"
37000.0,Apartment,2.0,1025.0,"Maryam Island, Sharjah"
95000.0,Apartment,2.0,1129.0,"Creekside 18 A, Creekside 18, Dubai Creek Harbour (The Lagoons), Dubai"
110000.0,Apartment,3.0,1420.0,"Azure, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
75000.0,Apartment,2.0,989.0,"Marina Diamond 1, Marina Diamonds, Dubai Marina, Dubai"
80000.0,Apartment,3.0,1044.0,"Waters Edge, Yas Island, Abu Dhabi"
31000.0,Apartment,1.0,615.0,"Mazaya 20, Queue Point, Dubai Land, Dubai"
47000.0,Apartment,2.0,1301.0,"Urbana, EMAAR South, Dubai South (Dubai World Central), Dubai"
130000.0,Apartment,5.0,2100.0,"The Residence Central Park, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
300000.0,Apartment,2.0,1451.0,"The Address The BLVD, Downtown Dubai, Dubai"
265000.0,Apartment,4.0,2278.0,"Oceana Southern, Oceana, Palm Jumeirah, Dubai"
65000.0,Apartment,2.0,901.0,"The Residence Central Park, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
130000.0,Apartment,2.0,807.0,"Rahaal, Madinat Jumeirah Living, Umm Suqeim, Dubai"
75000.0,Apartment,2.0,975.0,"Belgravia 1, Belgravia, Jumeirah Village Circle, Dubai"
32000.0,Apartment,1.0,384.0,"Shaista Azizi, Al Furjan, Dubai"
32000.0,Apartment,1.0,387.0,"Shaista Azizi, Al Furjan, Dubai"
30000.0,Apartment,1.0,450.0,"Arabian Gates, Dubai Silicon Oasis, Dubai"
70000.0,Apartment,2.0,1100.0,"Goldcrest Views 2, Lake Almas West, Jumeirah Lake Towers, Dubai"
275000.0,Hotel &amp; Hotel Apartment,2.0,1290.0,"Safeer Tower, Dubai Marina, Dubai"
79999.0,Apartment,2.0,1132.0,"New Dubai Gate 1, Lake Elucio, Jumeirah Lake Towers, Dubai"
175000.0,Apartment,4.0,1792.0,"Al Maha, Al Muneera, Al Raha Beach, Abu Dhabi"
95000.0,Villa,4.0,2005.0,"Bella Casa, Serena, Dubai"
125000.0,Apartment,4.0,2000.0,"Al Waleed Paradise, Lake Elucio, Jumeirah Lake Towers, Dubai"
63000.0,Apartment,2.0,1200.0,"Residence 1072, Al Muteena, Deira, Dubai"
61000.0,Apartment,2.0,1150.0,"Dubai Arch, Lake Almas East, Jumeirah Lake Towers, Dubai"
95000.0,Apartment,1.0,687.0,"5242, Dubai Marina, Dubai"
300000.0,Apartment,4.0,1607.0,"Downtown Views, Downtown Dubai, Dubai"
300000.0,Apartment,4.0,1607.0,"Downtown Views, Downtown Dubai, Dubai"
346490.0,Apartment,5.0,2506.0,"Al Fattan Downtown, Al Satwa, Dubai"
44000.0,Apartment,2.0,1002.0,"Jeera 4, Al Warsan 4, Al Warsan, Dubai"
99990.0,Apartment,1.0,1161.0,"The Pad, Business Bay, Dubai"
69999.0,Apartment,1.0,760.0,"Marina Diamond 4, Marina Diamonds, Dubai Marina, Dubai"
69999.0,Apartment,2.0,900.0,"Marina Sail, Dubai Marina, Dubai"
44000.0,Apartment,1.0,712.0,"Jenna Main Square 1, Jenna Main Square, Town Square, Dubai"
59000.0,Apartment,1.0,495.0,"Sobha Creek Vistas, Sobha Hartland, Mohammed Bin Rashid City, Dubai"
39000.0,Apartment,1.0,450.0,"Goldcrest Views 2, Lake Almas West, Jumeirah Lake Towers, Dubai"
140000.0,Apartment,3.0,1415.0,"Al Sail Tower, Al Dana, Al Raha Beach, Abu Dhabi"
57000.0,Apartment,1.0,452.0,"DAMAC Maison Privé, Business Bay, Dubai"
73000.0,Apartment,2.0,1085.0,"Marina Diamond 6, Marina Diamonds, Dubai Marina, Dubai"
349999.0,Penthouse,4.0,7059.0,"Victoria Residency, Al Furjan, Dubai"
64999.0,Apartment,2.0,706.0,"Saba Tower 2, Saba Towers, Jumeirah Lake Towers, Dubai"
58000.0,Apartment,2.0,804.0,"Golf Promenade 2B, Golf Promenade, DAMAC Hills, Dubai"
67999.0,Apartment,2.0,940.0,"Jumeirah Bay X1, Jumeirah Bay Towers, Jumeirah Lake Towers, Dubai"
40000.0,Villa,4.0,1700.0,"Albizia, Damac Hills 2, Dubai"
32000.0,Apartment,1.0,385.0,"Shaista Azizi, Al Furjan, Dubai"
85000.0,Apartment,3.0,1875.0,"Falcon Tower, Business Bay, Dubai"
120000.0,Apartment,2.0,906.0,"Millennium Binghatti Residences, Business Bay, Dubai"
110000.0,Hotel &amp; Hotel Apartment,1.0,430.0,"Safeer Tower, Dubai Marina, Dubai"
120000.0,Apartment,3.0,1310.0,"Princess Tower, Dubai Marina, Dubai"
124999.0,Townhouse,5.0,2970.0,"Lilac Park, Jumeirah Village Circle, Dubai"
75000.0,Apartment,3.0,1617.0,"Safeer Tower 2, Safeer Towers, Business Bay, Dubai"
55000.0,Apartment,2.0,760.0,"MAG 214, Lake Elucio, Jumeirah Lake Towers, Dubai"
205000.0,Apartment,3.0,1779.0,"Anantara Residences - South, Anantara Residences, Palm Jumeirah, Dubai"
65000.0,Apartment,2.0,783.0,"Wilton Terraces 1, Mohammed Bin Rashid City, Dubai"
85000.0,Apartment,2.0,820.0,"Wilton Terraces 1, Mohammed Bin Rashid City, Dubai"
178000.0,Penthouse,3.0,4392.0,"Marina Sail, Dubai Marina, Dubai"
30000.0,Apartment,2.0,615.0,"Mazaya 20, Queue Point, Dubai Land, Dubai"
89999.0,Apartment,2.0,928.0,"Tower A, DAMAC Towers by Paramount, Business Bay, Dubai"
80000.0,Apartment,3.0,1328.0,"ART 18, Business Bay, Dubai"
355000.0,Villa,6.0,4900.0,"Nalaya Villas, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi"
49999.0,Apartment,1.0,406.0,"Goldcrest Executive, Lake Almas West, Jumeirah Lake Towers, Dubai"
90000.0,Apartment,3.0,1545.0,"Jamam Residence, Al Raha Beach, Abu Dhabi"
79999.0,Apartment,3.0,1200.0,"Lakeside Residence, Lake Almas West, Jumeirah Lake Towers, Dubai"
54999.0,Apartment,1.0,800.0,"Waters Edge, Yas Island, Abu Dhabi"
120000.0,Apartment,2.0,974.0,"South Ridge 3, South Ridge, Downtown Dubai, Dubai"
47000.0,Apartment,2.0,1035.0,"Golden Sands DIP, Dubai Investment Park, Dubai"
40000.0,Apartment,2.0,1050.0,"New Bridge Hills 3, New Bridge Hills, Motor City, Dubai"
230000.0,Penthouse,5.0,4988.0,"Safeer Tower 2, Safeer Towers, Business Bay, Dubai"
145000.0,Villa,4.0,2204.0,"La Quinta, Villanova, Dubai Land, Dubai"
90000.0,Apartment,2.0,1880.0,"Qamar 5, Madinat Badr, Al Muhaisnah, Dubai"
75999.0,Apartment,3.0,1328.0,"ART 18, Business Bay, Dubai"
64999.0,Apartment,2.0,706.0,"Saba Tower 2, Saba Towers, Jumeirah Lake Towers, Dubai"
65000.0,Apartment,2.0,783.0,"Wilton Terraces 1, Mohammed Bin Rashid City, Dubai"
85000.0,Apartment,2.0,820.0,"Wilton Terraces 1, Mohammed Bin Rashid City, Dubai"
178000.0,Penthouse,3.0,4392.0,"Marina Sail, Dubai Marina, Dubai"
30000.0,Apartment,2.0,615.0,"Mazaya 20, Queue Point, Dubai Land, Dubai"
89999.0,Apartment,2.0,928.0,"Tower A, DAMAC Towers by Paramount, Business Bay, Dubai"
80000.0,Apartment,3.0,1328.0,"ART 18, Business Bay, Dubai"
49999.0,Apartment,3.0,1450.0,"Devet 1 Tower, Al Jaddaf, Dubai"
144999.0,Townhouse,4.0,2441.0,"Camelia 1, Camelia, Arabian Ranches 2, Dubai"
40000.0,Apartment,2.0,1074.0,"Mazaya 20, Queue Point, Dubai Land, Dubai"
250000.0,Villa,5.0,2700.0,"Maple 1, Maple at Dubai Hills Estate, Dubai Hills Estate, Dubai"
69000.0,Apartment,2.0,923.0,"Princess Tower, Dubai Marina, Dubai"
32400.0,Apartment,1.0,1143.0,"Mazaya 15, Queue Point, Dubai Land, Dubai"
49990.0,Apartment,2.0,986.0,"Sherlock House 1, Sherlock House, Motor City, Dubai"
140000.0,Apartment,2.0,1478.0,"The Links East Tower, The Links, The Views, Dubai"
75000.0,Villa,3.0,1832.0,"Contemporary Style, Al Reef Villas, Al Reef, Abu Dhabi"
129990.0,Apartment,2.0,1463.0,"Standpoint Tower 1, Standpoint Towers, Downtown Dubai, Dubai"
109999.0,Apartment,1.0,790.0,"La Côte, La Mer, Jumeirah, Dubai"
145000.0,Townhouse,4.0,4201.0,"La Quinta, Villanova, Dubai Land, Dubai"
95000.0,Apartment,2.0,752.0,"MBL Residences, Jumeirah Lake Towers, Dubai"
82000.0,Apartment,2.0,829.0,"Manazel Al Barsha, Al Barsha 1, Al Barsha, Dubai"
180000.0,Apartment,4.0,2174.0,"Marina Crown, Dubai Marina, Dubai"
104000.0,Apartment,3.0,1538.0,"Manazel Al Barsha, Al Barsha 1, Al Barsha, Dubai"
120000.0,Apartment,3.0,1345.0,"Marina Wharf 2, Marina Wharf, Dubai Marina, Dubai"
100000.0,Townhouse,3.0,2065.0,"Hayat Townhouses, Town Square, Dubai"
98000.0,Townhouse,4.0,2065.0,"Hayat Townhouses, Town Square, Dubai"
159999.0,Apartment,4.0,2127.0,"Murjan 4, Murjan, Jumeirah Beach Residence, Dubai"
155000.0,Villa,3.0,2460.0,"Al Reem 3, Al Reem, Arabian Ranches, Dubai"
1500000.0,Townhouse,4.0,6532.0,"Apartment Building 4, Bluewaters Residences, Bluewaters, Dubai"
274900.0,Apartment,4.0,2258.0,"Al Das, Shoreline Apartments, Palm Jumeirah, Dubai"
220000.0,Apartment,3.0,936.0,"The 8, The Crescent, Palm Jumeirah, Dubai"
119999.0,Apartment,3.0,1274.0,"Shams 1, Shams, Jumeirah Beach Residence, Dubai"
300000.0,Townhouse,3.0,3418.0,"Golf Grove, Dubai Hills Estate, Dubai"
21000.0,Apartment,1.0,400.0,"Al Shamkha, Abu Dhabi"
70000.0,Apartment,1.0,861.0,"The Bridges, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
165000.0,Villa,5.0,2960.0,"Golf Links, EMAAR South, Dubai South (Dubai World Central), Dubai"
21000.0,Apartment,1.0,484.0,"Greece Cluster, International City, Dubai"
65000.0,Apartment,3.0,1050.0,"Al Noon Residence, Al Barsha 1, Al Barsha, Dubai"
160000.0,Apartment,3.0,1232.0,"Claren Tower 2, Claren Towers, Downtown Dubai, Dubai"
32000.0,Apartment,1.0,464.0,"Riffa Building, Al Raffa, Bur Dubai, Dubai"
85000.0,Apartment,3.0,1874.0,"Falcon Tower, Business Bay, Dubai"
65000.0,Apartment,2.0,975.0,"Falcon Tower, Business Bay, Dubai"
67500.0,Apartment,2.0,1200.0,"Azizi Plaza, Al Furjan, Dubai"
76000.0,Apartment,3.0,1328.0,"ART 18, Business Bay, Dubai"
56000.0,Apartment,2.0,808.0,"ART 18, Business Bay, Dubai"
21000.0,Apartment,1.0,483.0,"France Cluster, International City, Dubai"
100000.0,Apartment,4.0,1708.0,"Azizi Liatris, Azizi Residence, Al Furjan, Dubai"
62000.0,Apartment,1.0,1000.0,"Soho Square, Saadiyat Island, Abu Dhabi"
105000.0,Apartment,2.0,1800.0,"Soho Square, Saadiyat Island, Abu Dhabi"
125000.0,Apartment,4.0,2323.0,"Falcon Tower, Business Bay, Dubai"
149999.0,Apartment,4.0,1610.0,"Park Heights, Dubai Hills Estate, Dubai"
43000.0,Apartment,1.0,898.0,"Al Fouad Building, Al Furjan, Dubai"
135000.0,Apartment,2.0,1110.0,"Belgravia 3, Belgravia, Jumeirah Village Circle, Dubai"
24000.0,Apartment,1.0,484.0,"China Cluster, International City, Dubai"
95000.0,Apartment,4.0,2430.0,"Warba Center, Al Muraqqabat, Deira, Dubai"
7400000.0,Villa,7.0,4000.0,"Shakhbout City, Abu Dhabi"
110000.0,Apartment,2.0,1506.0,"Al Zeina, Al Raha Beach, Abu Dhabi"
44999.0,Apartment,2.0,870.0,"The Matrix, Dubai Sports City, Dubai"
55000.0,Apartment,2.0,986.0,"Marina Bay by DAMAC, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi"
39425.0,Apartment,1.0,710.0,"The Gardens, Dubai"
54997.0,Apartment,2.0,851.0,"Icon Tower 2, Lake Almas West, Jumeirah Lake Towers, Dubai"
40375.0,Apartment,1.0,710.0,"The Gardens, Dubai"
99999.0,Townhouse,3.0,2147.0,"Sama Townhouses, Town Square, Dubai"
85000.0,Apartment,3.0,1354.0,"Jenna Main Square 2, Jenna Main Square, Town Square, Dubai"
120000.0,Apartment,3.0,1618.0,"Manazel Al Safa, Business Bay, Dubai"
85000.0,Apartment,2.0,855.0,"Bay's Edge, Business Bay, Dubai"
240000.0,Villa,6.0,7170.0,"West Yas, Yas Island, Abu Dhabi"
87000.0,Apartment,3.0,1210.0,"Tiara East Tower, Business Bay, Dubai"
165000.0,Apartment,3.0,1635.0,"Al Habtoor Tower, Dubai Marina, Dubai"
45000.0,Apartment,2.0,900.0,"Moosawi 2 Building, Al Barsha 1, Al Barsha, Dubai"
60000.0,Apartment,3.0,1450.0,"Moosawi 2 Building, Al Barsha 1, Al Barsha, Dubai"
280000.0,Villa,6.0,13900.0,"Al Warqa'a 4, Al Warqa'a, Dubai"
349000.0,Villa,7.0,13800.0,"Al Khawaneej 2, Al Khawaneej, Dubai"
179000.0,Villa,5.0,12500.0,"Al Warqa'a 3, Al Warqa'a, Dubai"
350000.0,Villa,6.0,4650.0,"Lila, Arabian Ranches 2, Dubai"
55000.0,Apartment,2.0,900.0,"Manazel Al Barsha, Al Barsha 1, Al Barsha, Dubai"
55000.0,Apartment,2.0,986.0,"Marina Bay by DAMAC, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi"
44999.0,Apartment,2.0,870.0,"The Matrix, Dubai Sports City, Dubai"
39425.0,Apartment,1.0,818.0,"The Gardens, Dubai"
55000.0,Apartment,3.0,1500.0,"Building 108 to Building 137, Contemporary Cluster, Discovery Gardens, Dubai"
359000.0,Apartment,3.0,1431.0,"The Address Sky View Tower 1, The Address Sky View Towers, Downtown Dubai, Dubai"
34000.0,Apartment,1.0,650.0,"Warda Apartments 2A, Warda Apartments, Town Square, Dubai"
120000.0,Townhouse,4.0,2430.0,"Sama Townhouses, Town Square, Dubai"
84999.0,Apartment,3.0,1537.0,"Rawda Apartments 1, Rawda Apartments, Town Square, Dubai"
50000.0,Apartment,2.0,975.0,"Jenna Main Square 2, Jenna Main Square, Town Square, Dubai"
75810.0,Apartment,3.0,1442.0,"The Gardens, Dubai"
330000.0,Apartment,3.0,1712.0,"The Address Sky View Tower 1, The Address Sky View Towers, Downtown Dubai, Dubai"
230000.0,Villa,4.0,3200.0,"Maple 2, Maple at Dubai Hills Estate, Dubai Hills Estate, Dubai"
240000.0,Villa,4.0,3200.0,"Maple 2, Maple at Dubai Hills Estate, Dubai Hills Estate, Dubai"
44998.0,Apartment,2.0,810.0,"The Spirit, Dubai Sports City, Dubai"
144989.0,Apartment,2.0,1003.0,"Soho Palm Jumeirah, Palm Jumeirah, Dubai"
294990.0,Apartment,4.0,2176.0,"Soho Palm Jumeirah, Palm Jumeirah, Dubai"
43999.0,Apartment,2.0,1050.0,"Rose Palace, Arjan, Dubai"
205000.0,Villa,4.0,2475.0,"Maple 2, Maple at Dubai Hills Estate, Dubai Hills Estate, Dubai"
95000.0,Townhouse,3.0,2235.0,"Hayat Townhouses, Town Square, Dubai"
99000.0,Townhouse,4.0,2250.0,"Safi Townhouses, Town Square, Dubai"
120000.0,Townhouse,4.0,2450.0,"Safi Townhouses, Town Square, Dubai"
38000.0,Apartment,2.0,750.0,"Laguna, Dubai Silicon Oasis, Dubai"
55000.0,Apartment,2.0,1050.0,"Laguna, Dubai Silicon Oasis, Dubai"
27999.0,Apartment,1.0,410.0,"Hanover Square, Jumeirah Village Circle, Dubai"
35000.0,Apartment,2.0,785.0,"Maya 2, Dubai Land, Dubai"
53999.0,Apartment,2.0,855.0,"Dana Al Garhoud, Al Garhoud, Dubai"
250000.0,Villa,6.0,6410.0,"West Yas, Yas Island, Abu Dhabi"
240000.0,Penthouse,5.0,2400.0,"The Pad, Business Bay, Dubai"
400000.0,Villa,7.0,7760.0,"West Yas, Yas Island, Abu Dhabi"
130000.0,Villa,5.0,12600.0,"Al Warqa'a 2 Villas, Al Warqa'a 2, Al Warqa'a, Dubai"
299800.0,Villa,7.0,14900.0,"Al Warqa'a 3, Al Warqa'a, Dubai"
100000.0,Townhouse,5.0,3650.0,"The Pulse Townhouses, The Pulse, Dubai South (Dubai World Central), Dubai"
90000.0,Apartment,1.0,1.0,"Collective, Dubai Hills Estate, Dubai"
145000.0,Villa,4.0,2524.0,"Mira 5, Mira, Reem, Dubai"
78000.0,Apartment,3.0,1357.0,"Hayat Boulevard, Town Square, Dubai"
320000.0,Villa,4.0,5500.0,"Saheel 3, Saheel, Arabian Ranches, Dubai"
199999.0,Apartment,3.0,1639.0,"Burj Khalifa, Burj Khalifa Area, Downtown Dubai, Dubai"
210000.0,Villa,4.0,2475.0,"Maple 3, Maple at Dubai Hills Estate, Dubai Hills Estate, Dubai"
50000.0,Apartment,2.0,1050.0,"Al Sayyah Residence, Arjan, Dubai"
150000.0,Apartment,3.0,3244.0,"Al Sayyah Residence, Arjan, Dubai"
36000.0,Apartment,1.0,439.0,"Ghalia, District 18, Jumeirah Village Circle, Dubai"
115000.0,Townhouse,4.0,2356.0,"Hayat Townhouses, Town Square, Dubai"
75000.0,Apartment,3.0,1700.0,"Laguna, Dubai Silicon Oasis, Dubai"
650000.0,Villa,7.0,15000.0,"Al Manara, Dubai"
44999.0,Apartment,1.0,593.0,"Dana Al Garhoud, Al Garhoud, Dubai"
69999.0,Apartment,3.0,1350.0,"Manazel Al Barsha, Al Barsha 1, Al Barsha, Dubai"
35000.0,Apartment,1.0,409.0,"Bloom Towers, Jumeirah Village Circle, Dubai"
185000.0,Hotel &amp; Hotel Apartment,2.0,1022.0,"Mövenpick Hotel Apartments, Downtown Dubai, Dubai"
80000.0,Apartment,1.0,778.0,"The Fairways West, The Fairways, The Views, Dubai"
165000.0,Apartment,2.0,796.0,"The Address Downtown Hotel, Downtown Dubai, Dubai"
250000.0,Apartment,3.0,1746.0,"5242, Dubai Marina, Dubai"
42499.0,Apartment,1.0,990.0,"Building 1 to Building 37, Zen Cluster, Discovery Gardens, Dubai"
120000.0,Apartment,3.0,1628.0,"Manazel Al Safa, Business Bay, Dubai"
450000.0,Hotel &amp; Hotel Apartment,5.0,3200.0,"Delta Hotels By Marriott Jumeirah Beach, Jumeirah Beach Residence, Dubai"
69000.0,Apartment,3.0,1531.0,"Shorooq, Mirdif, Dubai"
69000.0,Apartment,3.0,1682.0,"Shorooq, Mirdif, Dubai"
34000.0,Apartment,2.0,720.0,"Afnan 4, Midtown, Dubai Production City (IMPZ), Dubai"
55000.0,Apartment,3.0,1223.0,"Ghoroob, Mirdif, Dubai"
67000.0,Apartment,3.0,1255.0,"Shorooq, Mirdif, Dubai"
44000.0,Apartment,2.0,1558.0,"Shorooq, Mirdif, Dubai"
55000.0,Apartment,3.0,1138.0,"Ghoroob, Mirdif, Dubai"
44000.0,Apartment,2.0,1031.0,"Shorooq, Mirdif, Dubai"
45000.0,Apartment,2.0,1159.0,"Ghoroob, Mirdif, Dubai"
44000.0,Apartment,2.0,959.0,"Shorooq, Mirdif, Dubai"
44000.0,Apartment,2.0,1031.0,"Shorooq, Mirdif, Dubai"
65000.0,Apartment,3.0,1531.0,"Shorooq, Mirdif, Dubai"
52000.0,Apartment,2.0,1204.0,"Shorooq, Mirdif, Dubai"
52000.0,Apartment,2.0,1204.0,"Shorooq, Mirdif, Dubai"
55000.0,Apartment,2.0,1029.0,"The Gate Tower 3, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
59000.0,Apartment,3.0,1401.0,"Ghoroob, Mirdif, Dubai"
120000.0,Apartment,3.0,1580.0,"Al Nada 2, Al Muneera, Al Raha Beach, Abu Dhabi"
135000.0,Apartment,1.0,770.0,"Lamtara, Madinat Jumeirah Living, Umm Suqeim, Dubai"
45000.0,Apartment,1.0,485.0,"Waters Edge, Yas Island, Abu Dhabi"
210000.0,Apartment,4.0,2486.0,"Al Naseem Residences A, Al Bandar, Al Raha Beach, Abu Dhabi"
92000.0,Apartment,2.0,805.0,"Al Naseem Residences C, Al Bandar, Al Raha Beach, Abu Dhabi"
105000.0,Apartment,2.0,969.0,"Park Place Tower, Sheikh Zayed Road, Dubai"
53990.0,Apartment,2.0,875.0,"Art XV, Business Bay, Dubai"
250000.0,Villa,5.0,6448.0,"West Yas, Yas Island, Abu Dhabi"
155000.0,Apartment,2.0,1252.0,"Al Das, Shoreline Apartments, Palm Jumeirah, Dubai"
165000.0,Apartment,2.0,1184.0,"Al Das, Shoreline Apartments, Palm Jumeirah, Dubai"
42999.0,Apartment,1.0,424.0,"C6 Tower, City Of Lights, Al Reem Island, Abu Dhabi"
335000.0,Apartment,4.0,2380.0,"The Residences 4, The Residences, Downtown Dubai, Dubai"
300000.0,Apartment,,1490.0,"The Address Residence Fountain Views 1, The Address Residence Fountain Views, Downtown Dubai, Dubai"
85000.0,Apartment,3.0,1139.0,"Harbour Views 1, Dubai Creek Harbour (The Lagoons), Dubai"
140000.0,Apartment,2.0,2008.0,"Mon Reve, Downtown Dubai, Dubai"
100000.0,Apartment,1.0,942.0,"Port de La Mer, La Mer, Jumeirah, Dubai"
54999.0,Apartment,2.0,917.0,"Qamar 5, Madinat Badr, Al Muhaisnah, Dubai"
230000.0,Apartment,1.0,883.0,"The Address Sky View Tower 1, The Address Sky View Towers, Downtown Dubai, Dubai"
180000.0,Villa,4.0,2228.0,"Maple 2, Maple at Dubai Hills Estate, Dubai Hills Estate, Dubai"
53000.0,Apartment,1.0,550.0,"AG Tower, Business Bay, Dubai"
85000.0,Apartment,3.0,1200.0,"The Residence Central Park, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
220000.0,Apartment,3.0,1394.0,"Sunrise Bay, EMAAR Beachfront, Dubai Harbour, Dubai"
55000.0,Apartment,1.0,750.0,"Reflection, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
159999.0,Apartment,2.0,1378.0,"Burj Khalifa, Burj Khalifa Area, Downtown Dubai, Dubai"
65000.0,Apartment,2.0,940.0,"AG Tower, Business Bay, Dubai"
69999.0,Apartment,2.0,650.0,"UP Tower, Sheikh Zayed Road, Dubai"
60000.0,Apartment,2.0,900.0,"Sea View Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
189888.0,Villa,5.0,4470.0,"Executive Tower Villas, Executive Towers, Business Bay, Dubai"
55000.0,Apartment,2.0,850.0,"The Gate Tower 3, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
62999.0,Apartment,2.0,900.0,"Leaf Tower, Tamouh, Al Reem Island, Abu Dhabi"
260000.0,Apartment,5.0,2794.0,"Mayan 1, Mayan, Yas Island, Abu Dhabi"
190000.0,Apartment,2.0,854.0,"The Address Residence Fountain Views 2, The Address Residence Fountain Views, Downtown Dubai, Dubai"
75000.0,Apartment,3.0,1410.0,"SPICA Residential, Jumeirah Village Circle, Dubai"
145000.0,Apartment,3.0,1459.0,"Vida Residence 3, Vida Residence, The Hills, Dubai"
148000.0,Apartment,3.0,1593.0,"Meera, Al Habtoor City, Business Bay, Dubai"
120000.0,Apartment,3.0,1628.0,"Manazel Al Safa, Business Bay, Dubai"
450000.0,Hotel &amp; Hotel Apartment,5.0,3200.0,"Delta Hotels By Marriott Jumeirah Beach, Jumeirah Beach Residence, Dubai"
290000.0,Apartment,3.0,1639.0,"Opera Grand, Burj Khalifa Area, Downtown Dubai, Dubai"
115000.0,Townhouse,4.0,1733.0,"Amaranta, Villanova, Dubai Land, Dubai"
55000.0,Apartment,3.0,1108.0,"Ghoroob, Mirdif, Dubai"
59000.0,Apartment,2.0,1302.0,"Shorooq, Mirdif, Dubai"
55000.0,Apartment,3.0,1280.0,"Ghoroob, Mirdif, Dubai"
44000.0,Apartment,2.0,1151.0,"Shorooq, Mirdif, Dubai"
59000.0,Apartment,3.0,1400.0,"Ghoroob, Mirdif, Dubai"
45000.0,Apartment,2.0,957.0,"Ghoroob, Mirdif, Dubai"
44000.0,Apartment,2.0,1020.0,"Shorooq, Mirdif, Dubai"
50000.0,Apartment,3.0,1010.0,"Ghoroob, Mirdif, Dubai"
85000.0,Apartment,3.0,1200.0,"The Residence Central Park, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"
220000.0,Apartment,3.0,1394.0,"Sunrise Bay, EMAAR Beachfront, Dubai Harbour, Dubai"
100000.0,Apartment,1.0,500.0,"The Palm Tower, Palm Jumeirah, Dubai"
300000.0,Villa,4.0,4163.0,"Golf Grove, Dubai Hills Estate, Dubai"
800000.0,Villa,6.0,6000.0,"Jumeirah 1 Villas, Jumeirah 1, Jumeirah, Dubai"
67500.0,Apartment,1.0,735.0,"The cove, Dubai Creek Harbour (The Lagoons), Dubai"
1200000.0,Villa,7.0,12237.0,"HIDD Al Saadiyat, Saadiyat Island, Abu Dhabi"
450000.0,Villa,5.0,5478.0,"Entertainment Foyer, European Clusters, Jumeirah Islands, Dubai"
